time,y_test,y_pred,all
2022-03-05 12:00:00,10004KT 040V160 9999 FEW030 13/03 Q1020 NOSIG,vrb01kt cavok 10 02 q1022 nosig,10007kt 9999 prec0n CL0 CM1 12 02 q1022 vrb01kt cavok 10 02 q1022 nosig nosig 1500 bcfg bkn006 bkn010
2019-08-20 08:00:00,04007KT 350V070 9999 FEW030 18/13 Q1024 NOSIG,vrb02kt 9999 ovc015 15 13 q1023 nosig,03003kt 9999 prec0n CL1 CM0 16 13 q1025 vrb02kt 9999 ovc015 15 13 q1023 nosig 1500 bcfg bkn004 bkn010
2019-11-14 03:00:00,34021G33KT 310V030 9999 SCT042 09/04 Q1007,32013g24kt 250v020 9999 few030 sct045 10 05 q1008 nosig,31011kt 9999 prec0y CL1 CM2 10 06 q1006 32013g24kt 250v020 9999 few030 sct045 10 05 q1008 nosig 32012kt shra
2021-03-18 09:00:00,03005KT 330V080 9999 FEW025 11/07 Q1028 NOSIG,02004kt 330v060 9999 bkn040 12 07 q1028 nosig,03003kt 9999 prec0n CL3 CM0 10 07 q1030 02004kt 330v060 9999 bkn040 12 07 q1028 nosig 24011kt tempo ra
2018-12-29 07:00:00,VRB02KT 0400 R21/1100U R03/1000U FG VV001 04/04 Q1032 NOSIG,03005kt 350v070 9999 few010 sct015 10 09 q1031 nosig,10001kt 500 prec0n CL0 CM0 09 08 q1033 03005kt 350v070 9999 few010 sct015 10 09 q1031 nosig 27009g19kt tempo
2018-09-16 08:00:00,VRB01KT 9000 OVC007 17/16 Q1022 BECMG NSC,00000kt 7000 3000e bcfg nsc 16 16 q1020 nosig,02001kt 500 prec0n CL0 CM0 16 15 q1021 00000kt 7000 3000e bcfg nsc 16 16 q1020 nosig 3000 br
2020-03-04 10:00:00,24011KT 210V270 9999 FEW024 BKN047 16/14 Q1019 TEMPO 3000 RA,21010kt 170v240 9999 bkn019 ovc022 15 14 q1020 tempo 4000 ra,22009kt 9999 prec0n CL3 CM0 15 12 q1019 21010kt 170v240 9999 bkn019 ovc022 15 14 q1020 tempo 4000 ra
2022-11-03 04:00:00,19017G30KT 140V220 CAVOK 16/12 Q1011,24008kt 210v280 9999 ra few040 14 13 q1010 tempo 4000 ra,19021kt 9999 prec0y CL2 CM4 15 12 q1010 24008kt 210v280 9999 ra few040 14 13 q1010 tempo 4000 ra
2019-07-06 22:00:00,00000KT CAVOK 19/16 Q1017 NOSIG,vrb02kt 9999 ovc015 17 14 q1016 nosig,32001kt 9999 prec0n CL1 CM0 16 15 q1017 vrb02kt 9999 ovc015 17 14 q1016 nosig 3000 shra sct030tcu 18
2019-04-11 05:00:00,19004KT 0100 R21/0350N R03/0350N FG VV001 05/05 Q1022 NOSIG,17004kt cavok 05 05 q1022 nosig,18003kt 9999 prec0n CL0 CM0 06 05 q1023 17004kt cavok 05 05 q1022 nosig nosig 1500 bcfg bkn014 bkn020
2021-03-07 21:00:00,04003KT 010V070 CAVOK 07/02 Q1020 NOSIG,05005kt 9999 ncd 07 03 q1021 tempo shra sct025tcu bkn032 10,05005kt 8000 prec0y CL9 CM0 07 05 q1022 05005kt 9999 ncd 07 03 q1021 tempo shra sct025tcu bkn032 10
2018-07-19 23:00:00,01004KT 300V060 9999 SCT030 18/15 Q1021 NOSIG,vrb02kt cavok 16 13 q1021 nosig,35003kt 9999 prec0n CL0 CM0 14 14 q1022 vrb02kt cavok 16 13 q1021 nosig nosig 1500 bcfg bkn010 17
2020-10-27 01:00:00,17006KT 140V210 9999 FEW046 12/10 Q1018,23011kt 200v260 9999 sct025 14 11 q1017 nosig,21011kt 9999 prec0n CL5 CM5 14 10 q1016 23011kt 200v260 9999 sct025 14 11 q1017 nosig nosig dz bkn010
2022-09-12 04:00:00,16006KT CAVOK 19/18 Q1006 NOSIG,19015kt 9999 bkn021 19 17 q1005 tempo shra sct035tcu few040cb 18,11003kt 9999 prec0n CL0 CM2 18 17 q1006 19015kt 9999 bkn021 19 17 q1005 tempo shra sct035tcu few040cb 18
2021-12-19 06:00:00,15008KT CAVOK 05/01 Q1023 NOSIG,17008kt cavok 04 02 q1025 nosig,16007kt 9999 prec0n CL0 CM0 08 03 q1024 17008kt cavok 04 02 q1025 nosig tempo 3000 br bkn010 01
2020-12-19 13:00:00,22006KT 160V280 9999 FEW020 15/10 Q1016 TEMPO SHRA SCT030TCU,28008kt 230v330 9999 sct034 13 08 q1015 nosig,25009kt 9999 prec0n CL0 CM2 14 09 q1015 28008kt 230v330 9999 sct034 13 08 q1015 nosig shra sct020tcu sct030cb
2019-05-25 17:00:00,35015KT 320V030 9999 FEW026 16/12 Q1025 NOSIG,01008kt 320v050 9999 few022 19 13 q1025 nosig,35009kt 9999 prec0n CL0 CM0 17 12 q1026 01008kt 320v050 9999 few022 19 13 q1025 nosig q1026 nosig bkn012
2019-01-29 03:00:00,22012KT 9999 SCT044 10/07 Q1018,27012g22kt 9999 ra sct017 sct027 10 09 q1019 tempo ra bkn010,27013kt 9999 prec0y CL2 CM1 12 10 q1018 27012g22kt 9999 ra sct017 sct027 10 09 q1019 tempo ra bkn010
2018-07-05 07:00:00,21003KT 150V250 9999 BKN024 17/15 Q1023 NOSIG,00000kt 9999 few018 16 16 q1023 nosig,26003kt 9999 prec0n CL3 CM0 16 14 q1023 00000kt 9999 few018 16 16 q1023 nosig q1023 nosig bcfg bkn020
2021-03-21 21:00:00,05004KT CAVOK 09/05 Q1026 NOSIG,00000kt 9999 sct030 10 08 q1030 nosig,04003kt 9999 prec0n CL1 CM0 08 07 q1030 00000kt 9999 sct030 10 08 q1030 nosig q1030 tempo 3000 ra
2020-06-25 07:00:00,34004KT 280V030 9999 SCT010 BKN016 16/14 Q1017 NOSIG,vrb02kt 9999 ovc010 15 13 q1018 nosig,30005kt 9999 prec0n CL4 CM0 15 15 q1018 vrb02kt 9999 ovc010 15 13 q1018 nosig 30011g22kt br bkn003 bkn010
2021-10-20 21:00:00,28005KT 240V320 9000 SCT035 SCT045 16/14 Q1021 NOSIG,28007kt 240v330 9999 bkn025 17 15 q1019 nosig,27011kt 9999 prec0n CL2 CM0 16 13 q1019 28007kt 240v330 9999 bkn025 17 15 q1019 nosig nosig 1500 bcfg
2021-02-17 06:00:00,18010KT 9999 FEW040 09/07 Q1020 NOSIG,18011kt 9999 few016 sct022 10 09 q1019 nosig,19011kt 9999 prec0n CL0 CM0 11 08 q1019 18011kt 9999 few016 sct022 10 09 q1019 nosig 3000 shra sct030tcu
2021-07-17 16:00:00,03007KT CAVOK 30/20 Q1017 NOSIG,02008kt 350v060 cavok 27 18 q1017 nosig,31007kt 9999 prec0n CL0 CM0 31 21 q1018 02008kt 350v060 cavok 27 18 q1017 nosig nosig 8000 vv001 bkn038
2020-10-22 02:00:00,18008KT 140V200 CAVOK 12/11 Q1007,14003kt 280v070 9999 few030 13 09 q1008 nosig,10007kt 9999 prec0n CL1 CM0 12 10 q1006 14003kt 280v070 9999 few030 13 09 q1008 nosig 3000 shra sct030tcu
2022-06-07 15:00:00,20010KT 170V240 9999 BKN038 24/16 Q1019 NOSIG,vrb04kt 9999 ra sct018 sct035 21 18 q1019 tempo 3000 ra,23011kt 9999 prec0n CL2 CM0 26 16 q1019 vrb04kt 9999 ra sct018 sct035 21 18 q1019 tempo 3000 ra
2020-03-19 11:00:00,VRB01KT 6000 OVC007 12/11 Q1019 NOSIG,vrb02kt 9999 few030 sct044 15 10 q1019 nosig,30005kt 9999 prec0n CL0 CM0 16 11 q1019 vrb02kt 9999 few030 sct044 15 10 q1019 nosig nosig 3000 ra
2021-10-24 04:00:00,16008KT 9999 SCT030 12/12 Q1020 NOSIG,21010kt 180v250 9999 few020 sct034 bkn040 14 11 q1020 nosig,20011kt 9999 prec0n CL8 CM7 14 11 q1020 21010kt 180v250 9999 few020 sct034 bkn040 14 11 q1020 nosig nosig
2021-01-08 16:00:00,04006KT 330V080 9999 FEW030 08/01 Q1013 NOSIG,04007kt 010v070 9999 few040 09 03 q1016 nosig,03007kt 9999 prec0n CL0 CM0 09 04 q1016 04007kt 010v070 9999 few040 09 03 q1016 nosig shra sct030tcu sct030cb
2020-06-02 07:00:00,17004KT 6000 FEW005 17/16 Q1014,17009kt 140v200 9999 few030 19 15 q1015 nosig,14001kt 9999 prec0n CL0 CM2 17 15 q1014 17009kt 140v200 9999 few030 19 15 q1015 nosig nosig 3000 shra
2020-07-03 12:00:00,02008KT 340V080 9999 FEW026 19/12 Q1025 NOSIG,01007kt 320v060 cavok 21 13 q1024 nosig,35007kt 9999 prec0n CL0 CM0 21 12 q1025 01007kt 320v060 cavok 21 13 q1024 nosig nosig nosig nosig 17
2021-11-20 07:00:00,17006KT CAVOK 06/04 Q1020 NOSIG,17004kt cavok 09 09 q1021 nosig,15005kt 9999 prec0n CL0 CM0 10 07 q1022 17004kt cavok 09 09 q1021 nosig 1500 bcfg br sct005 bkn005
2020-11-07 11:00:00,19015G26KT 140V220 CAVOK 16/11 Q1011 NOSIG,15006kt 100v210 9999 few040 16 10 q1009 nosig,16009kt 9999 prec0n CL0 CM4 15 11 q1009 15006kt 100v210 9999 few040 16 10 q1009 nosig 4000 shra bkn030tcu
2021-09-29 18:00:00,34005KT 290V030 9999 FEW040 17/15 Q1029 NOSIG,35003kt 320v020 9999 sct018 18 16 q1029 nosig,34005kt 9999 prec0n CL3 CM0 17 14 q1030 35003kt 320v020 9999 sct018 18 16 q1029 nosig nosig 3000 radz
2021-03-29 04:00:00,19003KT CAVOK 08/07 Q1022 NOSIG,17006kt cavok 11 08 q1022 nosig,15007kt 9999 prec0n CL0 CM0 13 08 q1023 17006kt cavok 11 08 q1022 nosig nosig 1500 bcfg bkn003 ovc010
2022-05-03 22:00:00,03005KT 310V070 9999 FEW034 13/09 Q1021 NOSIG,02005kt 340v060 9999 bkn024 15 12 q1020 nosig,03005kt 9999 prec0n CL1 CM0 11 11 q1021 02005kt 340v060 9999 bkn024 15 12 q1020 nosig 3000 br bkn005
2020-08-16 13:00:00,24012KT 200V290 9999 BKN034 24/13 Q1015 NOSIG,23012kt 190v280 9999 sct013 20 18 q1015 nosig,25011kt 9999 prec0n CL6 CM0 24 16 q1015 23012kt 190v280 9999 sct013 20 18 q1015 nosig bkn016 ovc029 20
2018-10-11 21:00:00,18013KT 150V210 9999 FEW038 17/10 Q1010 NOSIG,18009kt 150v220 9999 few037 16 10 q1010 nosig,20015kt 9999 prec0n CL0 CM1 17 10 q1010 18009kt 150v220 9999 few037 16 10 q1010 nosig 3000 shra sct030tcu
2021-12-06 20:00:00,35004KT 310V040 3500 BR OVC016 13/12 Q1024 REDZ TEMPO BKN005,00000kt 9999 few025 15 13 q1021 nosig,32003kt 6000 prec0y CL4 CM2 14 13 q1023 00000kt 9999 few025 15 13 q1021 nosig 4800 ra bkn012 18
2018-11-15 15:00:00,01004KT 330V050 9999 FEW030 19/13 Q1015 NOSIG,vrb03kt 9999 few040 19 14 q1015 nosig,17001kt 9999 prec0n CL0 CM0 21 13 q1015 vrb03kt 9999 few040 19 14 q1015 nosig nosig nsw few024 bkn008
2021-07-09 03:00:00,33002KT CAVOK 12/12 Q1024,vrb02kt 4000 br sct009 10 10 q1026 tempo 0300 fg vv001,22003kt 500 prec0n CL0 CM0 12 11 q1026 vrb02kt 4000 br sct009 10 10 q1026 tempo 0300 fg vv001
2020-07-17 14:00:00,01007KT 330V070 CAVOK 28/15 Q1017 NOSIG,36007kt 320v060 cavok 28 18 q1016 nosig,03011kt 9999 prec0n CL0 CM0 30 19 q1018 36007kt 320v060 cavok 28 18 q1016 nosig nosig nosig 13005kt few010
2022-03-25 21:00:00,00000KT CAVOK 13/11 Q1016 NOSIG,vrb02kt cavok 14 10 q1017 nosig,06005kt 9999 prec0n CL0 CM0 14 11 q1017 vrb02kt cavok 14 10 q1017 nosig nosig 1500 bcfg bkn003 17
2018-12-05 22:00:00,25004KT 9999 FEW025 12/10 Q1028 NOSIG,17004kt cavok 12 12 q1024 nosig,21005kt 9999 prec0n CL0 CM0 13 11 q1027 17004kt cavok 12 12 q1024 nosig nosig dz bkn012 bkn020 bkn030
2019-07-24 02:00:00,18004KT 9000 NCD 15/15 Q1016,17004kt 9999 ncd 14 12 q1016 nosig,15001kt 9999 prec0n CL0 CM0 13 13 q1017 17004kt 9999 ncd 14 12 q1016 nosig nosig 1500 bcfg bkn002
2022-04-16 13:00:00,01007KT 320V050 CAVOK 15/12 Q1023 NOSIG,02006kt 340v060 cavok 19 13 q1023 nosig,34007kt 9999 prec0n CL0 CM0 19 12 q1024 02006kt 340v060 cavok 19 13 q1023 nosig nosig 3000 br dz
2022-06-03 23:00:00,VRB01KT 7000 FEW008 BKN013 16/15 Q1016 NOSIG,34003kt 250v030 9999 few010 bkn013 16 15 q1016 nosig,33003kt 9999 prec0n CL1 CM0 11 11 q1017 34003kt 250v030 9999 few010 bkn013 16 15 q1016 nosig nsw bkn022
2022-09-09 15:00:00,01007KT 320V050 9999 FEW030 23/16 Q1019 NOSIG,04007kt 010v070 9999 few024 22 12 q1019 nosig,30007kt 9999 prec0n CL0 CM0 22 16 q1020 04007kt 010v070 9999 few024 22 12 q1019 nosig nosig nosig 3000
2022-01-20 02:00:00,18004KT 0200 R21/0300N R03/0550N FG FEW005 02/02 Q1032,06005kt 020v100 cavok 08 03 q1033 nosig,14001kt 9999 prec0n CL4 CM0 06 04 q1034 06005kt 020v100 cavok 08 03 q1033 nosig tempo 3000 shra bcfg
2019-05-06 20:00:00,00000KT 9999 SCT024 BKN030 14/13 Q1018 NOSIG,vrb02kt 9999 few030 16 13 q1018 nosig,29001kt 9999 prec0n CL5 CM0 14 13 q1019 vrb02kt 9999 few030 16 13 q1018 nosig q1024 nosig 3000 dz
2018-02-12 07:00:00,28009KT 240V310 9999 RA SCT020 BKN040 05/03 Q1025 TEMPO -RA,34009kt 290v020 9999 sct028 10 05 q1024 tempo ra few030tcu bkn039,31005kt 9999 prec0y CL3 CM0 07 04 q1025 34009kt 290v020 9999 sct028 10 05 q1024 tempo ra few030tcu bkn039
2021-09-28 06:00:00,VRB02KT 9999 2000NE VCFG SCT002 11/11 Q1023 NOSIG,vrb02kt cavok 12 10 q1022 nosig,23003kt 9999 prec0n CL0 CM0 12 10 q1024 vrb02kt cavok 12 10 q1022 nosig nosig 1500 bcfg bkn002 sct025
2020-12-06 02:00:00,VRB05KT 9999 FEW042 08/04 Q1011,34008kt 310v020 9999 few020 sct045 10 08 q1008 nosig,31011kt 9999 prec0y CL5 CM1 11 07 q1009 34008kt 310v020 9999 few020 sct045 10 08 q1008 nosig 3000 shra
2018-04-16 00:00:00,21006KT CAVOK 08/06 Q1017,18005kt 9999 few048 08 05 q1019 nosig,22005kt 9999 prec0n CL0 CM0 07 06 q1018 18005kt 9999 few048 08 05 q1019 nosig 16005kt 0500 r03 0400n
2020-09-03 09:00:00,00000KT CAVOK 19/16 Q1020 NOSIG,vrb01kt cavok 19 15 q1020 nosig,12003kt 9999 prec0n CL0 CM0 21 14 q1021 vrb01kt cavok 19 15 q1020 nosig nosig nosig few030 19 19
2019-09-05 00:00:00,04009KT 360V080 9999 BKN034 BKN041 16/12 Q1027,01006kt 320v050 9999 few025 17 14 q1027 nosig,03007kt 9999 prec0n CL2 CM0 15 13 q1028 01006kt 320v050 9999 few025 17 14 q1027 nosig 4000 dz bkn012
2020-06-07 11:00:00,36011KT 320V040 CAVOK 16/09 Q1016,36011kt 320v050 9999 few030 16 10 q1016 nosig,36009kt 9999 prec0n CL0 CM0 17 09 q1016 36011kt 320v050 9999 few030 16 10 q1016 nosig bkn012 bkn020 18
2018-10-10 23:00:00,18012G25KT 110V250 9999 -DZ SCT035 BKN040 18/12 Q1000 NOSIG,14007kt 9999 bkn034 16 13 q1002 nosig,19013kt 9999 prec0n CL0 CM5 17 13 q0999 14007kt 9999 bkn034 16 13 q1002 nosig 3000 shra bkn025tcu few030cb
2022-01-09 10:00:00,27009KT 220V300 3000 -DZ BKN011 BKN018 14/13 Q1024 NOSIG,28008kt 240v340 9000 few012 bkn010 15 13 q1025 tempo 3000 ra,25011kt 9999 prec0n CL6 CM4 14 12 q1023 28008kt 240v340 9000 few012 bkn010 15 13 q1025 tempo 3000 ra
2018-09-24 14:00:00,05013KT 010V080 9999 FEW030 22/14 Q1026 NOSIG,06009kt 010v100 cavok 25 16 q1024 nosig,05011kt 9999 prec0n CL0 CM0 24 16 q1028 06009kt 010v100 cavok 25 16 q1024 nosig nosig nosig nosig nsw
2022-10-07 02:00:00,19001KT CAVOK 14/13 Q1022,vrb02kt 9999 ncd 16 15 q1023 nosig,04001kt 500 prec0n CL0 CM0 13 13 q1023 vrb02kt 9999 ncd 16 15 q1023 nosig nosig nosig nosig 3000
2020-08-08 03:00:00,VRB02KT CAVOK 17/17 Q1020,vrb02kt cavok 19 16 q1020 nosig,01001kt 9999 prec0n CL0 CM0 16 16 q1020 vrb02kt cavok 19 16 q1020 nosig nosig nosig nsw sct030 18
2022-03-04 10:00:00,VRB02KT 9999 FEW040 09/05 Q1028 NOSIG,02010kt 340v060 9999 few033 bkn042 10 03 q1028 nosig,02007kt 9999 prec0y CL0 CM0 11 04 q1028 02010kt 340v060 9999 few033 bkn042 10 03 q1028 nosig 0350se tempo
2018-05-11 09:00:00,21008KT 9999 DZ BKN037 12/08 Q1015 NOSIG,21008kt 9999 few040 12 08 q1017 nosig,20007kt 9999 prec0n CL0 CM4 14 07 q1015 21008kt 9999 few040 12 08 q1017 nosig tempo shra sct030tcu 20
2019-08-22 11:00:00,VRB04KT CAVOK 26/17 Q1020 NOSIG,35003kt 290v070 cavok 24 17 q1020 nosig,06005kt 9999 prec0n CL0 CM0 27 18 q1020 35003kt 290v070 cavok 24 17 q1020 nosig nosig 8000 bkn001 nsw
2019-03-13 10:00:00,36009KT 300V040 9999 SCT032 11/05 Q1034 TEMPO SHRA SCT030TCU,34006kt 300v020 9999 few024 10 05 q1033 tempo ra bkn010 bkn017,32007kt 9999 prec0y CL4 CM0 11 06 q1035 34006kt 300v020 9999 few024 10 05 q1033 tempo ra bkn010 bkn017
2022-06-30 01:00:00,VRB02KT CAVOK 14/09 Q1019,vrb02kt cavok 13 12 q1019 nosig,31003kt 9999 prec0n CL0 CM0 10 10 q1020 vrb02kt cavok 13 12 q1019 nosig nosig 1500 bcfg bkn005 16
2018-05-29 01:00:00,VRB01KT 8000 SCT012/// 14/13 Q1016,21009kt 9999 sct044 15 13 q1016 nosig,29001kt 9999 prec0n CL0 CM1 13 13 q1016 21009kt 9999 sct044 15 13 q1016 nosig nosig 3000 ra bkn014
